,Play,ActSceneLine,Player
89500,Taming of the Shrew,2.1.39,BAPTISTA
89502,Taming of the Shrew,2.1.40,GREMIO
89503,Taming of the Shrew,2.1.41,BAPTISTA
89504,Taming of the Shrew,2.1.42,BAPTISTA
89505,Taming of the Shrew,2.1.43,PETRUCHIO
89506,Taming of the Shrew,2.1.44,PETRUCHIO
89507,Taming of the Shrew,2.1.45,BAPTISTA
89508,Taming of the Shrew,2.1.46,GREMIO
89509,Taming of the Shrew,2.1.47,PETRUCHIO
89510,Taming of the Shrew,2.1.48,PETRUCHIO
89511,Taming of the Shrew,2.1.49,PETRUCHIO
89512,Taming of the Shrew,2.1.50,PETRUCHIO
89513,Taming of the Shrew,2.1.51,PETRUCHIO
89514,Taming of the Shrew,2.1.52,PETRUCHIO
89515,Taming of the Shrew,2.1.53,PETRUCHIO
89516,Taming of the Shrew,2.1.54,PETRUCHIO
89517,Taming of the Shrew,2.1.55,PETRUCHIO
89518,Taming of the Shrew,2.1.56,PETRUCHIO
89520,Taming of the Shrew,2.1.57,PETRUCHIO
89521,Taming of the Shrew,2.1.58,PETRUCHIO
89522,Taming of the Shrew,2.1.59,PETRUCHIO
89523,Taming of the Shrew,2.1.60,PETRUCHIO
89524,Taming of the Shrew,2.1.61,PETRUCHIO
89525,Taming of the Shrew,2.1.62,BAPTISTA
89526,Taming of the Shrew,2.1.63,BAPTISTA
89527,Taming of the Shrew,2.1.64,BAPTISTA
89528,Taming of the Shrew,2.1.65,PETRUCHIO
89529,Taming of the Shrew,2.1.66,PETRUCHIO
89530,Taming of the Shrew,2.1.67,BAPTISTA
89531,Taming of the Shrew,2.1.68,BAPTISTA
89532,Taming of the Shrew,2.1.69,PETRUCHIO
89533,Taming of the Shrew,2.1.70,PETRUCHIO
89534,Taming of the Shrew,2.1.71,BAPTISTA
89535,Taming of the Shrew,2.1.72,GREMIO
89536,Taming of the Shrew,2.1.73,GREMIO
89537,Taming of the Shrew,2.1.74,GREMIO
89538,Taming of the Shrew,2.1.75,PETRUCHIO
89539,Taming of the Shrew,2.1.76,GREMIO
89540,Taming of the Shrew,2.1.77,GREMIO
89541,Taming of the Shrew,2.1.78,GREMIO
89542,Taming of the Shrew,2.1.79,GREMIO
89543,Taming of the Shrew,2.1.80,GREMIO
89545,Taming of the Shrew,2.1.81,GREMIO
89546,Taming of the Shrew,2.1.82,GREMIO
89547,Taming of the Shrew,2.1.83,GREMIO
89548,Taming of the Shrew,2.1.84,GREMIO
89549,Taming of the Shrew,2.1.85,BAPTISTA
89550,Taming of the Shrew,2.1.86,BAPTISTA
89552,Taming of the Shrew,2.1.87,BAPTISTA
89553,Taming of the Shrew,2.1.88,BAPTISTA
89554,Taming of the Shrew,2.1.89,TRANIO
89555,Taming of the Shrew,2.1.90,TRANIO
89556,Taming of the Shrew,2.1.91,TRANIO
89557,Taming of the Shrew,2.1.92,TRANIO
89558,Taming of the Shrew,2.1.93,TRANIO
89559,Taming of the Shrew,2.1.94,TRANIO
89560,Taming of the Shrew,2.1.95,TRANIO
89561,Taming of the Shrew,2.1.96,TRANIO
89562,Taming of the Shrew,2.1.97,TRANIO
89563,Taming of the Shrew,2.1.98,TRANIO
89564,Taming of the Shrew,2.1.99,TRANIO
89565,Taming of the Shrew,2.1.100,TRANIO
89566,Taming of the Shrew,2.1.101,TRANIO
89567,Taming of the Shrew,2.1.102,TRANIO
89568,Taming of the Shrew,2.1.103,BAPTISTA
89569,Taming of the Shrew,2.1.104,TRANIO
89570,Taming of the Shrew,2.1.105,BAPTISTA
89571,Taming of the Shrew,2.1.106,BAPTISTA
89572,Taming of the Shrew,2.1.107,BAPTISTA
89573,Taming of the Shrew,2.1.108,BAPTISTA
89574,Taming of the Shrew,2.1.109,BAPTISTA
89576,Taming of the Shrew,2.1.110,BAPTISTA
89577,Taming of the Shrew,2.1.111,BAPTISTA
89578,Taming of the Shrew,2.1.112,BAPTISTA
89580,Taming of the Shrew,2.1.113,BAPTISTA
89581,Taming of the Shrew,2.1.114,BAPTISTA
89582,Taming of the Shrew,2.1.115,BAPTISTA
89583,Taming of the Shrew,2.1.116,PETRUCHIO
89584,Taming of the Shrew,2.1.117,PETRUCHIO
89585,Taming of the Shrew,2.1.118,PETRUCHIO
89586,Taming of the Shrew,2.1.119,PETRUCHIO
89587,Taming of the Shrew,2.1.120,PETRUCHIO
89588,Taming of the Shrew,2.1.121,PETRUCHIO
89589,Taming of the Shrew,2.1.122,PETRUCHIO
89590,Taming of the Shrew,2.1.123,BAPTISTA
89591,Taming of the Shrew,2.1.124,BAPTISTA
89592,Taming of the Shrew,2.1.125,PETRUCHIO
89593,Taming of the Shrew,2.1.126,PETRUCHIO
89594,Taming of the Shrew,2.1.127,PETRUCHIO
89595,Taming of the Shrew,2.1.128,PETRUCHIO
89596,Taming of the Shrew,2.1.129,PETRUCHIO
89597,Taming of the Shrew,2.1.130,BAPTISTA
89598,Taming of the Shrew,2.1.131,BAPTISTA
89599,Taming of the Shrew,2.1.132,PETRUCHIO
89600,Taming of the Shrew,2.1.133,PETRUCHIO
89601,Taming of the Shrew,2.1.134,PETRUCHIO
89602,Taming of the Shrew,2.1.135,PETRUCHIO
89603,Taming of the Shrew,2.1.136,PETRUCHIO
89604,Taming of the Shrew,2.1.137,PETRUCHIO
89605,Taming of the Shrew,2.1.138,PETRUCHIO
89606,Taming of the Shrew,2.1.139,PETRUCHIO
89607,Taming of the Shrew,2.1.140,BAPTISTA
89608,Taming of the Shrew,2.1.141,BAPTISTA
